"RespondentID","ChoiceSet","Alt","WaitTime","UrbanRural","Trust","VaccineOrigin","Efficacy","Choice"
383,4,"C",0,1,4,0,0,0
383,5,"A",1,1,4,0,0.5,0
383,5,"B",3,1,4,0,0.95,1
383,5,"C",0,1,4,0,0,0
383,6,"A",6,1,4,0,0.9,0
383,6,"B",2,1,4,0,0.9,1
383,6,"C",0,1,4,0,0,0
384,1,"A",6,1,4,1,0.5,0
384,1,"B",3,1,4,1,0.9,1
384,1,"C",0,1,4,0,0,0
384,2,"A",3,1,4,1,0.5,0
384,2,"B",3,1,4,0,0.5,0
384,2,"C",0,1,4,0,0,1
384,3,"A",6,1,4,1,0.7,1
384,3,"B",6,1,4,0,0.9,0
384,3,"C",0,1,4,0,0,0
384,4,"A",1,1,4,1,0.9,0
384,4,"B",6,1,4,1,0.95,1
384,4,"C",0,1,4,0,0,0
384,5,"A",1,1,4,1,0.7,1
384,5,"B",6,1,4,0,0.5,0
384,5,"C",0,1,4,0,0,0
384,6,"A",3,1,4,1,0.7,0
384,6,"B",1,1,4,0,0.7,1
384,6,"C",0,1,4,0,0,0
385,1,"A",3,0,2,0,0.9,1
385,1,"B",1,0,2,1,0.9,0
385,1,"C",0,0,2,0,0,0
385,2,"A",3,0,2,0,0.95,1
385,2,"B",6,0,2,1,0.5,0
385,2,"C",0,0,2,0,0,0
385,3,"A",2,0,2,1,0.5,0
385,3,"B",6,0,2,1,0.95,1
385,3,"C",0,0,2,0,0,0
385,4,"A",2,0,2,1,0.9,1
385,4,"B",6,0,2,1,0.9,0
385,4,"C",0,0,2,0,0,0
385,5,"A",3,0,2,0,0.5,1
385,5,"B",6,0,2,0,0.5,0
385,5,"C",0,0,2,0,0,0
385,6,"A",6,0,2,0,0.7,0
385,6,"B",6,0,2,1,0.7,0
385,6,"C",0,0,2,0,0,1
386,1,"A",3,0,3,1,0.9,1
386,1,"B",2,0,3,0,0.9,0
386,1,"C",0,0,3,0,0,0
386,2,"A",3,0,3,1,0.7,0
386,2,"B",6,0,3,1,0.7,0
386,2,"C",0,0,3,0,0,1
386,3,"A",3,0,3,0,0.5,0
386,3,"B",3,0,3,1,0.9,1
386,3,"C",0,0,3,0,0,0
386,4,"A",2,0,3,0,0.5,0
386,4,"B",3,0,3,1,0.95,1
386,4,"C",0,0,3,0,0,0
386,5,"A",3,0,3,0,0.9,1
386,5,"B",3,0,3,1,0.7,0
386,5,"C",0,0,3,0,0,0
386,6,"A",6,0,3,1,0.9,0
386,6,"B",2,0,3,0,0.5,1
386,6,"C",0,0,3,0,0,0
387,1,"A",2,1,2,0,0.9,1
387,1,"B",3,1,2,0,0.9,0
387,1,"C",0,1,2,0,0,0
387,2,"A",2,1,2,1,0.95,1
387,2,"B",1,1,2,0,0.9,0
387,2,"C",0,1,2,0,0,0
387,3,"A",2,1,2,1,0.95,1
387,3,"B",3,1,2,0,0.7,0
387,3,"C",0,1,2,0,0,0
387,4,"A",1,1,2,0,0.7,1
387,4,"B",6,1,2,0,0.7,0
387,4,"C",0,1,2,0,0,0
387,5,"A",3,1,2,0,0.7,1
387,5,"B",2,1,2,0,0.7,0
387,5,"C",0,1,2,0,0,0
387,6,"A",1,1,2,1,0.7,0
387,6,"B",6,1,2,1,0.95,1
387,6,"C",0,1,2,0,0,0
388,1,"A",2,1,4,1,0.9,0
388,1,"B",6,1,4,1,0.7,1
388,1,"C",0,1,4,0,0,0
388,2,"A",1,1,4,1,0.7,1
388,2,"B",3,1,4,0,0.7,0
388,2,"C",0,1,4,0,0,0
388,3,"A",6,1,4,0,0.9,1
388,3,"B",6,1,4,1,0.95,0
388,3,"C",0,1,4,0,0,0
388,4,"A",3,1,4,1,0.7,1
388,4,"B",2,1,4,1,0.9,0
388,4,"C",0,1,4,0,0,0
388,5,"A",1,1,4,1,0.9,1
388,5,"B",3,1,4,1,0.95,0
388,5,"C",0,1,4,0,0,0
388,6,"A",3,1,4,1,0.9,0
388,6,"B",2,1,4,0,0.5,1
388,6,"C",0,1,4,0,0,0
389,1,"A",2,1,4,1,0.9,1
389,1,"B",2,1,4,1,0.9,0
389,1,"C",0,1,4,0,0,0
389,2,"A",2,1,4,1,0.5,0
389,2,"B",2,1,4,0,0.7,1
389,2,"C",0,1,4,0,0,0
389,3,"A",6,1,4,1,0.95,0
389,3,"B",2,1,4,1,0.9,1
389,3,"C",0,1,4,0,0,0
389,4,"A",2,1,4,1,0.9,0
389,4,"B",1,1,4,1,0.7,1
389,4,"C",0,1,4,0,0,0
389,5,"A",1,1,4,1,0.95,1
389,5,"B",3,1,4,1,0.5,0
389,5,"C",0,1,4,0,0,0
389,6,"A",6,1,4,1,0.95,1
389,6,"B",2,1,4,1,0.5,0
389,6,"C",0,1,4,0,0,0
390,1,"A",3,1,3,1,0.9,0
390,1,"B",3,1,3,1,0.5,1
390,1,"C",0,1,3,0,0,0
390,2,"A",2,1,3,0,0.7,1
390,2,"B",6,1,3,1,0.9,0
390,2,"C",0,1,3,0,0,0
390,3,"A",2,1,3,1,0.5,1
390,3,"B",2,1,3,1,0.5,0
390,3,"C",0,1,3,0,0,0
390,4,"A",1,1,3,1,0.9,0
390,4,"B",1,1,3,0,0.9,1
390,4,"C",0,1,3,0,0,0
390,5,"A",1,1,3,0,0.9,0
390,5,"B",2,1,3,1,0.95,1
390,5,"C",0,1,3,0,0,0
390,6,"A",6,1,3,1,0.9,0
390,6,"B",1,1,3,1,0.9,1
390,6,"C",0,1,3,0,0,0
391,1,"A",6,0,4,0,0.9,1
391,1,"B",3,0,4,1,0.95,0
391,1,"C",0,0,4,0,0,0
391,2,"A",3,0,4,1,0.95,0
391,2,"B",2,0,4,1,0.7,1
391,2,"C",0,0,4,0,0,0
391,3,"A",2,0,4,0,0.9,0
391,3,"B",3,0,4,0,0.5,1
391,3,"C",0,0,4,0,0,0
391,4,"A",1,0,4,0,0.95,1
391,4,"B",1,0,4,0,0.95,0
391,4,"C",0,0,4,0,0,0
391,5,"A",1,0,4,0,0.9,1
391,5,"B",1,0,4,1,0.5,0
391,5,"C",0,0,4,0,0,0
391,6,"A",6,0,4,0,0.5,0
391,6,"B",3,0,4,1,0.5,1
391,6,"C",0,0,4,0,0,0
392,1,"A",3,0,3,1,0.9,1
392,1,"B",6,0,3,0,0.7,0
392,1,"C",0,0,3,0,0,0
392,2,"A",1,0,3,0,0.5,0
392,2,"B",2,0,3,0,0.7,1
392,2,"C",0,0,3,0,0,0
392,3,"A",6,0,3,1,0.5,0
392,3,"B",6,0,3,1,0.5,1
392,3,"C",0,0,3,0,0,0
392,4,"A",2,0,3,0,0.95,1
392,4,"B",2,0,3,0,0.7,0
392,4,"C",0,0,3,0,0,0
392,5,"A",3,0,3,1,0.7,1
392,5,"B",6,0,3,1,0.95,0
392,5,"C",0,0,3,0,0,0
392,6,"A",1,0,3,1,0.9,1
392,6,"B",1,0,3,0,0.95,0
392,6,"C",0,0,3,0,0,0
393,1,"A",6,1,5,0,0.95,0
393,1,"B",3,1,5,1,0.5,0
393,1,"C",0,1,5,0,0,1
393,2,"A",6,1,5,0,0.7,0
393,2,"B",3,1,5,0,0.95,1
393,2,"C",0,1,5,0,0,0
393,3,"A",2,1,5,0,0.5,0
393,3,"B",3,1,5,1,0.95,1
393,3,"C",0,1,5,0,0,0
393,4,"A",3,1,5,0,0.7,0
393,4,"B",2,1,5,1,0.7,1
393,4,"C",0,1,5,0,0,0
393,5,"A",3,1,5,1,0.9,0
393,5,"B",6,1,5,0,0.9,1
393,5,"C",0,1,5,0,0,0
393,6,"A",1,1,5,1,0.7,0
393,6,"B",6,1,5,1,0.95,1
393,6,"C",0,1,5,0,0,0
394,1,"A",1,1,3,0,0.5,0
394,1,"B",1,1,3,1,0.7,1
394,1,"C",0,1,3,0,0,0
394,2,"A",3,1,3,0,0.5,1
394,2,"B",6,1,3,0,0.9,0
394,2,"C",0,1,3,0,0,0
394,3,"A",6,1,3,0,0.5,0
394,3,"B",1,1,3,0,0.9,1
394,3,"C",0,1,3,0,0,0
394,4,"A",1,1,3,1,0.95,1
394,4,"B",3,1,3,1,0.9,0
394,4,"C",0,1,3,0,0,0
394,5,"A",6,1,3,1,0.95,1
394,5,"B",2,1,3,1,0.7,0
394,5,"C",0,1,3,0,0,0
394,6,"A",6,1,3,0,0.9,0
394,6,"B",3,1,3,1,0.95,1
394,6,"C",0,1,3,0,0,0
395,1,"A",3,1,2,0,0.5,1
395,1,"B",6,1,2,1,0.9,0
395,1,"C",0,1,2,0,0,0
395,2,"A",3,1,2,0,0.95,0
395,2,"B",3,1,2,1,0.95,1
395,2,"C",0,1,2,0,0,0
395,3,"A",1,1,2,1,0.7,0
395,3,"B",1,1,2,0,0.7,1
395,3,"C",0,1,2,0,0,0
395,4,"A",1,1,2,0,0.9,1
395,4,"B",3,1,2,1,0.5,0
395,4,"C",0,1,2,0,0,0
395,5,"A",3,1,2,1,0.9,0
395,5,"B",6,1,2,1,0.7,0
395,5,"C",0,1,2,0,0,1
395,6,"A",6,1,2,0,0.95,0
395,6,"B",6,1,2,1,0.7,0
395,6,"C",0,1,2,0,0,1
396,1,"A",2,0,3,0,0.9,1
396,1,"B",3,0,3,1,0.7,0
396,1,"C",0,0,3,0,0,0
396,2,"A",2,0,3,0,0.9,1
396,2,"B",1,0,3,1,0.7,0
396,2,"C",0,0,3,0,0,0
396,3,"A",3,0,3,1,0.7,0
396,3,"B",1,0,3,1,0.7,0
396,3,"C",0,0,3,0,0,1
396,4,"A",6,0,3,0,0.5,1
396,4,"B",2,0,3,0,0.9,0
396,4,"C",0,0,3,0,0,0
396,5,"A",3,0,3,0,0.5,0
396,5,"B",2,0,3,0,0.7,1
396,5,"C",0,0,3,0,0,0
396,6,"A",1,0,3,1,0.7,0
396,6,"B",1,0,3,1,0.5,1
396,6,"C",0,0,3,0,0,0
397,1,"A",2,1,3,0,0.9,0
397,1,"B",6,1,3,1,0.7,1
397,1,"C",0,1,3,0,0,0
397,2,"A",6,1,3,0,0.7,0
397,2,"B",1,1,3,0,0.5,1
397,2,"C",0,1,3,0,0,0
397,3,"A",6,1,3,0,0.7,0
397,3,"B",2,1,3,0,0.9,1
397,3,"C",0,1,3,0,0,0
397,4,"A",1,1,3,1,0.9,1
397,4,"B",1,1,3,1,0.9,0
397,4,"C",0,1,3,0,0,0
397,5,"A",2,1,3,1,0.5,0
397,5,"B",6,1,3,1,0.9,1
397,5,"C",0,1,3,0,0,0
397,6,"A",3,1,3,0,0.95,1
397,6,"B",2,1,3,0,0.7,0
397,6,"C",0,1,3,0,0,0
398,1,"A",2,0,3,1,0.9,0
398,1,"B",1,0,3,1,0.95,1
398,1,"C",0,0,3,0,0,0
398,2,"A",3,0,3,0,0.7,0
398,2,"B",3,0,3,0,0.9,1
398,2,"C",0,0,3,0,0,0
398,3,"A",6,0,3,0,0.7,1
398,3,"B",2,0,3,1,0.95,0
398,3,"C",0,0,3,0,0,0
398,4,"A",6,0,3,0,0.95,0
398,4,"B",2,0,3,0,0.5,0
398,4,"C",0,0,3,0,0,1
398,5,"A",2,0,3,1,0.7,0
398,5,"B",2,0,3,1,0.95,1
398,5,"C",0,0,3,0,0,0
398,6,"A",6,0,3,1,0.5,0
398,6,"B",1,0,3,0,0.5,1
398,6,"C",0,0,3,0,0,0
399,1,"A",2,1,3,1,0.9,1
399,1,"B",6,1,3,1,0.95,0
399,1,"C",0,1,3,0,0,0
399,2,"A",3,1,3,1,0.5,1
399,2,"B",1,1,3,0,0.5,0
399,2,"C",0,1,3,0,0,0
399,3,"A",2,1,3,0,0.9,1
399,3,"B",3,1,3,0,0.7,0
399,3,"C",0,1,3,0,0,0
399,4,"A",6,1,3,1,0.5,1
399,4,"B",2,1,3,1,0.5,0
399,4,"C",0,1,3,0,0,0
399,5,"A",3,1,3,0,0.9,1
399,5,"B",1,1,3,0,0.95,0
399,5,"C",0,1,3,0,0,0
399,6,"A",2,1,3,0,0.7,0
399,6,"B",1,1,3,0,0.9,1
399,6,"C",0,1,3,0,0,0
400,1,"A",2,1,3,1,0.5,1
400,1,"B",1,1,3,0,0.5,0
400,1,"C",0,1,3,0,0,0
400,2,"A",6,1,3,1,0.5,0
400,2,"B",1,1,3,1,0.9,1
400,2,"C",0,1,3,0,0,0
400,3,"A",3,1,3,1,0.9,1
400,3,"B",6,1,3,1,0.7,0
400,3,"C",0,1,3,0,0,0
400,4,"A",2,1,3,0,0.95,0
400,4,"B",6,1,3,1,0.5,1
400,4,"C",0,1,3,0,0,0
400,5,"A",1,1,3,0,0.95,1
400,5,"B",2,1,3,0,0.7,0
400,5,"C",0,1,3,0,0,0
400,6,"A",6,1,3,1,0.95,0
400,6,"B",1,1,3,0,0.5,1
400,6,"C",0,1,3,0,0,0
401,1,"A",2,1,4,0,0.7,0
401,1,"B",3,1,4,0,0.5,1
401,1,"C",0,1,4,0,0,0
401,2,"A",1,1,4,0,0.7,1
401,2,"B",1,1,4,0,0.7,0
401,2,"C",0,1,4,0,0,0
401,3,"A",1,1,4,0,0.95,1
401,3,"B",6,1,4,0,0.95,0
401,3,"C",0,1,4,0,0,0
401,4,"A",3,1,4,0,0.7,0
401,4,"B",2,1,4,1,0.95,1
401,4,"C",0,1,4,0,0,0
401,5,"A",6,1,4,0,0.95,1
401,5,"B",6,1,4,1,0.9,0
401,5,"C",0,1,4,0,0,0
401,6,"A",1,1,4,0,0.7,0
401,6,"B",3,1,4,1,0.95,1
401,6,"C",0,1,4,0,0,0
402,1,"A",3,1,4,0,0.7,1
402,1,"B",3,1,4,0,0.9,0
402,1,"C",0,1,4,0,0,0
402,2,"A",1,1,4,1,0.95,1
402,2,"B",2,1,4,0,0.5,0
402,2,"C",0,1,4,0,0,0
402,3,"A",1,1,4,0,0.9,1
402,3,"B",1,1,4,1,0.5,0
402,3,"C",0,1,4,0,0,0
402,4,"A",3,1,4,1,0.5,0
402,4,"B",2,1,4,0,0.5,0
402,4,"C",0,1,4,0,0,1
402,5,"A",6,1,4,0,0.7,0
402,5,"B",6,1,4,0,0.7,1
402,5,"C",0,1,4,0,0,0
402,6,"A",3,1,4,0,0.5,0
402,6,"B",6,1,4,1,0.5,0
402,6,"C",0,1,4,0,0,1
403,1,"A",6,0,4,1,0.95,0
403,1,"B",3,0,4,0,0.7,1
403,1,"C",0,0,4,0,0,0
403,2,"A",3,0,4,0,0.7,0
403,2,"B",6,0,4,0,0.95,1
403,2,"C",0,0,4,0,0,0
403,3,"A",1,0,4,0,0.7,0
403,3,"B",3,0,4,1,0.95,1
403,3,"C",0,0,4,0,0,0
403,4,"A",3,0,4,1,0.7,1
403,4,"B",3,0,4,1,0.9,0
403,4,"C",0,0,4,0,0,0
403,5,"A",3,0,4,1,0.7,1
403,5,"B",3,0,4,0,0.9,0
403,5,"C",0,0,4,0,0,0
403,6,"A",2,0,4,0,0.9,0
403,6,"B",3,0,4,0,0.95,1
403,6,"C",0,0,4,0,0,0
404,1,"A",2,1,3,1,0.5,1
404,1,"B",3,1,3,1,0.5,0
404,1,"C",0,1,3,0,0,0
404,2,"A",1,1,3,1,0.5,1
404,2,"B",6,1,3,1,0.5,0
404,2,"C",0,1,3,0,0,0
404,3,"A",3,1,3,0,0.9,0
404,3,"B",2,1,3,1,0.95,1
404,3,"C",0,1,3,0,0,0
404,4,"A",1,1,3,0,0.9,1
404,4,"B",2,1,3,1,0.9,0
404,4,"C",0,1,3,0,0,0
404,5,"A",2,1,3,1,0.7,1
404,5,"B",6,1,3,0,0.95,0
404,5,"C",0,1,3,0,0,0
404,6,"A",2,1,3,0,0.7,1
404,6,"B",1,1,3,0,0.9,0
404,6,"C",0,1,3,0,0,0
405,1,"A",3,1,4,1,0.7,1
405,1,"B",3,1,4,0,0.9,0
405,1,"C",0,1,4,0,0,0
405,2,"A",2,1,4,1,0.7,1
405,2,"B",1,1,4,1,0.5,0
405,2,"C",0,1,4,0,0,0
405,3,"A",1,1,4,1,0.9,0
405,3,"B",1,1,4,1,0.5,1
405,3,"C",0,1,4,0,0,0
405,4,"A",2,1,4,1,0.9,1
405,4,"B",1,1,4,0,0.9,0
405,4,"C",0,1,4,0,0,0
405,5,"A",1,1,4,0,0.95,1
405,5,"B",2,1,4,0,0.9,0
405,5,"C",0,1,4,0,0,0
405,6,"A",2,1,4,0,0.95,1
405,6,"B",2,1,4,1,0.9,0
405,6,"C",0,1,4,0,0,0
406,1,"A",6,1,5,1,0.7,1
406,1,"B",6,1,5,0,0.5,0
406,1,"C",0,1,5,0,0,0
406,2,"A",3,1,5,0,0.7,1
406,2,"B",3,1,5,1,0.9,0
406,2,"C",0,1,5,0,0,0
406,3,"A",2,1,5,0,0.5,1
406,3,"B",1,1,5,0,0.5,0
406,3,"C",0,1,5,0,0,0
406,4,"A",2,1,5,0,0.95,1
406,4,"B",1,1,5,1,0.5,0
406,4,"C",0,1,5,0,0,0
406,5,"A",2,1,5,1,0.9,0
406,5,"B",3,1,5,0,0.9,1
406,5,"C",0,1,5,0,0,0
406,6,"A",6,1,5,1,0.7,1
406,6,"B",3,1,5,1,0.5,0
406,6,"C",0,1,5,0,0,0
407,1,"A",3,1,3,1,0.7,0
407,1,"B",2,1,3,1,0.5,1
407,1,"C",0,1,3,0,0,0
407,2,"A",6,1,3,1,0.95,0
407,2,"B",6,1,3,0,0.7,1
407,2,"C",0,1,3,0,0,0
407,3,"A",2,1,3,0,0.5,1
407,3,"B",1,1,3,0,0.7,0
407,3,"C",0,1,3,0,0,0
407,4,"A",6,1,3,0,0.95,0
407,4,"B",3,1,3,0,0.9,1
407,4,"C",0,1,3,0,0,0
407,5,"A",6,1,3,0,0.5,0
407,5,"B",2,1,3,1,0.7,1
407,5,"C",0,1,3,0,0,0
407,6,"A",6,1,3,1,0.7,0
407,6,"B",3,1,3,1,0.5,1
407,6,"C",0,1,3,0,0,0
408,1,"A",3,1,5,0,0.5,0
408,1,"B",3,1,5,0,0.9,1
408,1,"C",0,1,5,0,0,0
408,2,"A",6,1,5,0,0.7,1
408,2,"B",3,1,5,1,0.95,0
408,2,"C",0,1,5,0,0,0
408,3,"A",1,1,5,1,0.95,0
408,3,"B",1,1,5,1,0.9,1
408,3,"C",0,1,5,0,0,0
408,4,"A",3,1,5,0,0.9,1
408,4,"B",2,1,5,0,0.9,0
408,4,"C",0,1,5,0,0,0
408,5,"A",1,1,5,1,0.9,1
408,5,"B",6,1,5,0,0.95,0
408,5,"C",0,1,5,0,0,0
408,6,"A",2,1,5,0,0.95,0
408,6,"B",6,1,5,0,0.95,1
408,6,"C",0,1,5,0,0,0
409,1,"A",3,1,4,0,0.5,0
409,1,"B",2,1,4,0,0.7,1
409,1,"C",0,1,4,0,0,0
409,2,"A",3,1,4,1,0.95,1
409,2,"B",3,1,4,1,0.5,0
409,2,"C",0,1,4,0,0,0
409,3,"A",3,1,4,0,0.95,0
409,3,"B",1,1,4,0,0.95,1
409,3,"C",0,1,4,0,0,0
409,4,"A",6,1,4,1,0.7,0
409,4,"B",6,1,4,0,0.5,1
409,4,"C",0,1,4,0,0,0
409,5,"A",1,1,4,1,0.9,0
409,5,"B",3,1,4,1,0.5,1
409,5,"C",0,1,4,0,0,0
409,6,"A",3,1,4,0,0.7,0
409,6,"B",1,1,4,0,0.95,1
409,6,"C",0,1,4,0,0,0
410,1,"A",1,0,2,0,0.5,1
410,1,"B",2,0,2,1,0.9,0
410,1,"C",0,0,2,0,0,0
410,2,"A",1,0,2,1,0.9,1
410,2,"B",2,0,2,0,0.95,0
410,2,"C",0,0,2,0,0,0
410,3,"A",2,0,2,1,0.95,0
410,3,"B",2,0,2,0,0.7,1
410,3,"C",0,0,2,0,0,0
410,4,"A",1,0,2,1,0.9,1
410,4,"B",2,0,2,1,0.7,0
410,4,"C",0,0,2,0,0,0
410,5,"A",2,0,2,0,0.5,0
410,5,"B",2,0,2,1,0.7,1
410,5,"C",0,0,2,0,0,0
410,6,"A",1,0,2,1,0.7,1
410,6,"B",6,0,2,0,0.95,0
410,6,"C",0,0,2,0,0,0
411,1,"A",6,0,3,0,0.5,0
411,1,"B",1,0,3,0,0.5,1
411,1,"C",0,0,3,0,0,0
411,2,"A",3,0,3,0,0.9,1
411,2,"B",2,0,3,0,0.7,0
411,2,"C",0,0,3,0,0,0
411,3,"A",3,0,3,1,0.9,0
411,3,"B",2,0,3,0,0.5,1
411,3,"C",0,0,3,0,0,0
411,4,"A",2,0,3,1,0.9,1
411,4,"B",3,0,3,0,0.5,0
411,4,"C",0,0,3,0,0,0
411,5,"A",6,0,3,1,0.7,0
411,5,"B",1,0,3,1,0.95,1
411,5,"C",0,0,3,0,0,0
411,6,"A",2,0,3,0,0.7,1
411,6,"B",6,0,3,0,0.5,0
411,6,"C",0,0,3,0,0,0
412,1,"A",6,1,3,1,0.9,1
412,1,"B",6,1,3,0,0.5,0
412,1,"C",0,1,3,0,0,0
412,2,"A",2,1,3,0,0.9,1
412,2,"B",3,1,3,0,0.95,0
412,2,"C",0,1,3,0,0,0
412,3,"A",2,1,3,0,0.5,1
412,3,"B",2,1,3,1,0.95,0
412,3,"C",0,1,3,0,0,0
412,4,"A",2,1,3,1,0.5,0
412,4,"B",6,1,3,1,0.9,1
412,4,"C",0,1,3,0,0,0
412,5,"A",3,1,3,0,0.9,1
412,5,"B",6,1,3,1,0.9,0
412,5,"C",0,1,3,0,0,0
412,6,"A",3,1,3,1,0.9,0
412,6,"B",2,1,3,0,0.9,1
412,6,"C",0,1,3,0,0,0
413,1,"A",1,1,3,0,0.5,1
413,1,"B",2,1,3,0,0.5,0
413,1,"C",0,1,3,0,0,0
413,2,"A",2,1,3,0,0.95,1
413,2,"B",3,1,3,0,0.7,0
413,2,"C",0,1,3,0,0,0
413,3,"A",1,1,3,1,0.95,1
413,3,"B",1,1,3,1,0.5,0
413,3,"C",0,1,3,0,0,0
413,4,"A",2,1,3,1,0.7,1
413,4,"B",2,1,3,1,0.9,0
413,4,"C",0,1,3,0,0,0
413,5,"A",2,1,3,0,0.9,0
413,5,"B",6,1,3,1,0.7,1
413,5,"C",0,1,3,0,0,0
413,6,"A",2,1,3,0,0.5,1
413,6,"B",3,1,3,1,0.9,0
413,6,"C",0,1,3,0,0,0
414,1,"A",6,0,3,1,0.9,0
414,1,"B",1,0,3,1,0.9,1
414,1,"C",0,0,3,0,0,0
414,2,"A",6,0,3,1,0.9,1
414,2,"B",3,0,3,0,0.9,0
414,2,"C",0,0,3,0,0,0
414,3,"A",1,0,3,0,0.95,0
414,3,"B",2,0,3,1,0.7,1
414,3,"C",0,0,3,0,0,0
414,4,"A",3,0,3,0,0.95,0
414,4,"B",1,0,3,1,0.9,1
414,4,"C",0,0,3,0,0,0
414,5,"A",6,0,3,1,0.7,0
414,5,"B",3,0,3,1,0.7,1
414,5,"C",0,0,3,0,0,0
414,6,"A",1,0,3,1,0.7,0
414,6,"B",1,0,3,0,0.9,1
414,6,"C",0,0,3,0,0,0
415,1,"A",3,1,3,0,0.7,1
415,1,"B",2,1,3,0,0.7,0
415,1,"C",0,1,3,0,0,0
415,2,"A",2,1,3,1,0.95,1
415,2,"B",3,1,3,1,0.95,0
415,2,"C",0,1,3,0,0,0
415,3,"A",3,1,3,0,0.5,0
415,3,"B",3,1,3,1,0.95,1
415,3,"C",0,1,3,0,0,0
415,4,"A",6,1,3,1,0.5,0
415,4,"B",6,1,3,0,0.9,1
415,4,"C",0,1,3,0,0,0
415,5,"A",2,1,3,1,0.95,1
415,5,"B",1,1,3,0,0.5,0
415,5,"C",0,1,3,0,0,0
415,6,"A",1,1,3,1,0.95,1
415,6,"B",6,1,3,1,0.9,0
415,6,"C",0,1,3,0,0,0
416,1,"A",3,1,4,0,0.95,1
416,1,"B",1,1,4,1,0.9,0
416,1,"C",0,1,4,0,0,0
416,2,"A",3,1,4,0,0.9,0
416,2,"B",1,1,4,0,0.95,1
416,2,"C",0,1,4,0,0,0
416,3,"A",6,1,4,1,0.7,0
416,3,"B",6,1,4,1,0.95,1
416,3,"C",0,1,4,0,0,0
416,4,"A",3,1,4,0,0.7,0
416,4,"B",6,1,4,0,0.5,1
416,4,"C",0,1,4,0,0,0
416,5,"A",2,1,4,0,0.95,0
416,5,"B",1,1,4,0,0.7,1
416,5,"C",0,1,4,0,0,0
416,6,"A",1,1,4,0,0.95,0
416,6,"B",2,1,4,0,0.95,1
416,6,"C",0,1,4,0,0,0
417,1,"A",2,1,4,1,0.5,0
417,1,"B",1,1,4,1,0.5,0
417,1,"C",0,1,4,0,0,1
417,2,"A",2,1,4,1,0.7,1
417,2,"B",1,1,4,1,0.9,0
417,2,"C",0,1,4,0,0,0
417,3,"A",6,1,4,0,0.9,1
417,3,"B",3,1,4,1,0.95,0
417,3,"C",0,1,4,0,0,0
417,4,"A",6,1,4,1,0.9,0
417,4,"B",1,1,4,1,0.5,0
417,4,"C",0,1,4,0,0,1
417,5,"A",3,1,4,1,0.95,0
417,5,"B",2,1,4,0,0.9,1
417,5,"C",0,1,4,0,0,0
417,6,"A",2,1,4,1,0.7,0
417,6,"B",1,1,4,1,0.5,1
417,6,"C",0,1,4,0,0,0
418,1,"A",3,1,3,0,0.95,1
418,1,"B",6,1,3,1,0.7,0
418,1,"C",0,1,3,0,0,0
418,2,"A",1,1,3,1,0.7,0
418,2,"B",3,1,3,1,0.5,1
418,2,"C",0,1,3,0,0,0
418,3,"A",1,1,3,0,0.95,1
418,3,"B",2,1,3,1,0.9,0
418,3,"C",0,1,3,0,0,0
418,4,"A",2,1,3,1,0.95,1
418,4,"B",6,1,3,0,0.9,0
418,4,"C",0,1,3,0,0,0
418,5,"A",1,1,3,0,0.7,1
418,5,"B",2,1,3,0,0.5,0
418,5,"C",0,1,3,0,0,0
418,6,"A",3,1,3,0,0.9,0
418,6,"B",2,1,3,1,0.7,1
418,6,"C",0,1,3,0,0,0
419,1,"A",3,0,3,0,0.95,1
419,1,"B",1,0,3,1,0.5,0
419,1,"C",0,0,3,0,0,0
419,2,"A",1,0,3,1,0.9,1
419,2,"B",1,0,3,1,0.5,0
419,2,"C",0,0,3,0,0,0
419,3,"A",2,0,3,1,0.95,0
419,3,"B",3,0,3,1,0.95,1
419,3,"C",0,0,3,0,0,0
419,4,"A",3,0,3,0,0.9,1
419,4,"B",2,0,3,1,0.7,0
419,4,"C",0,0,3,0,0,0
419,5,"A",3,0,3,1,0.95,1
419,5,"B",3,0,3,1,0.7,0
419,5,"C",0,0,3,0,0,0
419,6,"A",2,0,3,1,0.95,0
419,6,"B",2,0,3,0,0.5,1
419,6,"C",0,0,3,0,0,0
420,1,"A",1,1,3,1,0.7,1
420,1,"B",1,1,3,1,0.5,0
420,1,"C",0,1,3,0,0,0
420,2,"A",1,1,3,0,0.9,1
420,2,"B",3,1,3,1,0.7,0
420,2,"C",0,1,3,0,0,0
420,3,"A",2,1,3,1,0.5,0
420,3,"B",1,1,3,1,0.95,1
420,3,"C",0,1,3,0,0,0
420,4,"A",1,1,3,0,0.9,1
420,4,"B",3,1,3,1,0.9,0
420,4,"C",0,1,3,0,0,0
420,5,"A",1,1,3,1,0.7,0
420,5,"B",3,1,3,0,0.95,1
420,5,"C",0,1,3,0,0,0
420,6,"A",2,1,3,1,0.95,1
420,6,"B",3,1,3,0,0.5,0
420,6,"C",0,1,3,0,0,0
421,1,"A",6,1,1,0,0.7,1
421,1,"B",1,1,1,1,0.9,0
421,1,"C",0,1,1,0,0,0
421,2,"A",6,1,1,0,0.7,0
421,2,"B",6,1,1,1,0.95,1
421,2,"C",0,1,1,0,0,0
421,3,"A",2,1,1,1,0.5,1
421,3,"B",1,1,1,1,0.9,0
421,3,"C",0,1,1,0,0,0
421,4,"A",2,1,1,1,0.7,0
421,4,"B",2,1,1,0,0.9,1
421,4,"C",0,1,1,0,0,0
